nli_id,nli_url,heb_heading,rom_heading,wikidata,wikidata_url,wikidata_says,wikidata_label,kima_id,kima_url,kima_heb,kima_rom,kima_location_type_id,kima_location_type_meaning,distance_km,feature_extent_km,classifier_bucket,classifier_bucket_meaning,period,existing_he_type,why
987007539061705171,https://www.nli.org.il/he/authorities/987007539061705171,מישורי קפואה (זמביה),Kafue Flats (Zambia),Q18386637,https://www.wikidata.org/wiki/Q18386637,protected area,Kafue Flats,3547,https://data.geo-kima.org/Places/Details/3547,מישורי קפואה (זמביה),Kafue Flats (Zambia),1,settlement / point feature,66.3,,extended-feature,both points lie on the feature — no real move,20260219-20260225,מישור,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007534509605171,https://www.nli.org.il/he/authorities/987007534509605171,נחל יבוק (ירדן),Zarqa River (Jordan),Q798460,https://www.wikidata.org/wiki/Q798460,river,Zarqa River,74776,https://data.geo-kima.org/Places/Details/74776,נחל יבוק (ירדן),Zarqa River (Jordan),0,no type recorded in Kima,25.9,65.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נחל,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007534549505171,https://www.nli.org.il/he/authorities/987007534549505171,שמורה אינדיאנית ואלאפאי (אריזונה),Hualapai Indian Reservation (Ariz.),Q42173399,https://www.wikidata.org/wiki/Q42173399,Indian reservation of the United States / federally recognized Native American tribe in the United States,Hualapai Indian Tribe,4627,https://data.geo-kima.org/Places/Details/4627,שמורה אינדיאנית ואלאפאי (אריזונה),Hualapai Indian Reservation (Ariz.),1,settlement / point feature,37.5,,extended-feature,both points lie on the feature — no real move,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007555600405171,https://www.nli.org.il/he/authorities/987007555600405171,שמורה לאומית מסאי מארה (קניה),Maasai Mara National Reserve (Kenya),Q207724,https://www.wikidata.org/wiki/Q207724,protected area of Kenya,Masai Mara,2587,https://data.geo-kima.org/Places/Details/2587,שמורה לאומית מסאי מארה (קניה),Maasai Mara National Reserve (Kenya),1,settlement / point feature,26.5,43.7,extended-feature,both points lie on the feature — no real move,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007532425005171,https://www.nli.org.il/he/authorities/987007532425005171,עמק נהר מוהאבי (קליפורניה),Mojave River Valley (Calif.),Q70908015,https://www.wikidata.org/wiki/Q70908015,,Mojave River Valley Museum,4357,https://data.geo-kima.org/Places/Details/4357,עמק נהר מוהאבי (קליפורניה),Mojave River Valley (Calif.),1,settlement / point feature,29.3,,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007536752305171,https://www.nli.org.il/he/authorities/987007536752305171,חוף קורומנדל (הודו),Coromandel Coast (India),Q182561,https://www.wikidata.org/wiki/Q182561,coast,Coromandel Coast,3162,https://data.geo-kima.org/Places/Details/3162,חוף קורומנדל (הודו),Coromandel Coast (India),1,settlement / point feature,72.7,,extended-feature,both points lie on the feature — no real move,20260219-20260225,חוף,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007543903205171,https://www.nli.org.il/he/authorities/987007543903205171,רמת לס (סין),Loess Plateau (China),Q293730,https://www.wikidata.org/wiki/Q293730,plateau,Loess Plateau,3112,https://data.geo-kima.org/Places/Details/3112,רמת לס (סין),Loess Plateau (China),1,settlement / point feature,65.0,,extended-feature,both points lie on the feature — no real move,20260219-20260225,רמת,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007531587005171,https://www.nli.org.il/he/authorities/987007531587005171,ים יפן,"Japan, Sea of",Q27092,https://www.wikidata.org/wiki/Q27092,marginal sea,Sea of Japan,2671,https://data.geo-kima.org/Places/Details/2671,ים יפן,"Japan, Sea of",2,region / extended feature,394.1,2254.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007532142405171,https://www.nli.org.il/he/authorities/987007532142405171,הרי הפונטוס (טורקיה),Pontic Mountains (Turkey),Q519263,https://www.wikidata.org/wiki/Q519263,mountain range,Pontic Mountains,3298,https://data.geo-kima.org/Places/Details/3298,הרי הפונטוס (טורקיה),Pontic Mountains (Turkey),1,settlement / point feature,67.1,1000.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,הרי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007548997905171,https://www.nli.org.il/he/authorities/987007548997905171,הרי באיקל (רוסיה),Baikal Range (Russia),Q215950,https://www.wikidata.org/wiki/Q215950,mountain range,Baikal Mountains,4882,https://data.geo-kima.org/Places/Details/4882,הרי באיקל (רוסיה),Baikal Range (Russia),1,settlement / point feature,179.2,600.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,הרי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007532409205171,https://www.nli.org.il/he/authorities/987007532409205171,מפרץ גקובה (טורקיה),Gökova Gulf (Turkey),Q1238749,https://www.wikidata.org/wiki/Q1238749,bay,Gulf of Gökova,5598,https://data.geo-kima.org/Places/Details/5598,מפרץ גקובה (טורקיה),Gökova Gulf (Turkey),1,settlement / point feature,23.4,,extended-feature,both points lie on the feature — no real move,20260219-20260225,מפרץ,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007541636805171,https://www.nli.org.il/he/authorities/987007541636805171,נהר וינאלופו (ספרד),Vinalopó River (Spain),Q783114,https://www.wikidata.org/wiki/Q783114,river,Vinalopó,3099,https://data.geo-kima.org/Places/Details/3099,נהר וינאלופו (ספרד),Vinalopó River (Spain),1,settlement / point feature,59.7,81.2,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007531949105171,https://www.nli.org.il/he/authorities/987007531949105171,נהר האן (קוריאה),Han River (Korea),Q55500,https://www.wikidata.org/wiki/Q55500,river,Han River,86286,https://data.geo-kima.org/Places/Details/86286,נהר האן (קוריאה),Han River (Korea),0,no type recorded in Kima,36.3,514.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007534459305171,https://www.nli.org.il/he/authorities/987007534459305171,נהר קיטאקאמי (יפן),Kitakami River (Japan),Q1348297,https://www.wikidata.org/wiki/Q1348297,river,Kitakami River,3834,https://data.geo-kima.org/Places/Details/3834,נהר קיטאקאמי (יפן),Kitakami River (Japan),1,settlement / point feature,21.4,249.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007538676405171,https://www.nli.org.il/he/authorities/987007538676405171,חצי האי לייזו (סין),Luichow Peninsula (China),Q875712,https://www.wikidata.org/wiki/Q875712,peninsula,Leizhou Peninsula,70750,https://data.geo-kima.org/Places/Details/70750,חצי האי לייזו (סין),Luichow Peninsula (China),0,no type recorded in Kima,38.1,,extended-feature,both points lie on the feature — no real move,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007541188205171,https://www.nli.org.il/he/authorities/987007541188205171,ים קארה (רוסיה),Kara Sea (Russia),Q33629,https://www.wikidata.org/wiki/Q33629,sea,Kara Sea,2643,https://data.geo-kima.org/Places/Details/2643,ים קארה (רוסיה),Kara Sea (Russia),1,settlement / point feature,135.7,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007548345805171,https://www.nli.org.il/he/authorities/987007548345805171,רמת קרקוב-צ'נסטוחובה (פולין),Kraków-Częstochowa Highland (Poland),Q167628,https://www.wikidata.org/wiki/Q167628,mountain range / plateau,Kraków-Częstochowa Upland,2697,https://data.geo-kima.org/Places/Details/2697,רמת קרקוב-צ'נסטוחובה (פולין),Kraków-Częstochowa Highland (Poland),1,settlement / point feature,64.7,,extended-feature,both points lie on the feature — no real move,20260219-20260225,רמת,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007538941705171,https://www.nli.org.il/he/authorities/987007538941705171,ים טימור,Timor Sea,Q131418,https://www.wikidata.org/wiki/Q131418,sea,Timor Sea,2347,https://data.geo-kima.org/Places/Details/2347,ים טימור,Timor Sea,2,region / extended feature,115.0,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560946505171,https://www.nli.org.il/he/authorities/987007560946505171,נהר טארים (סין),Tarim River (China),Q237901,https://www.wikidata.org/wiki/Q237901,river,Tarim River,70900,https://data.geo-kima.org/Places/Details/70900,נהר טארים (סין),Tarim River (China),0,no type recorded in Kima,490.1,2030.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007563661105171,https://www.nli.org.il/he/authorities/987007563661105171,איי סן בלאס (פנמה),San Blas Islands (Panama),Q1670879,https://www.wikidata.org/wiki/Q1670879,archipelago / island,San Blas Islands,4464,https://data.geo-kima.org/Places/Details/4464,איי סן בלאס (פנמה),San Blas Islands (Panama),1,settlement / point feature,31.2,,extended-feature,both points lie on the feature — no real move,20260219-20260225,איי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007561266505171,https://www.nli.org.il/he/authorities/987007561266505171,ים אולנד,Aland Sea,Q271043,https://www.wikidata.org/wiki/Q271043,sea,Sea of Åland,72836,https://data.geo-kima.org/Places/Details/72836,ים אולנד,Aland Sea,0,no type recorded in Kima,26.2,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007561267405171,https://www.nli.org.il/he/authorities/987007561267405171,ים סולו,Sulu Sea,Q160194,https://www.wikidata.org/wiki/Q160194,sea,Sulu Sea,5509,https://data.geo-kima.org/Places/Details/5509,ים סולו,Sulu Sea,2,region / extended feature,111.2,665.6,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007558438005171,https://www.nli.org.il/he/authorities/987007558438005171,מדבר טקלה מקאן (סין),Takla Makan Desert (China),Q132956,https://www.wikidata.org/wiki/Q132956,desert,Taklamakan,2464,https://data.geo-kima.org/Places/Details/2464,מדבר טקלה מקאן (סין),Takla Makan Desert (China),1,settlement / point feature,70.1,1000.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,מדבר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007566185905171,https://www.nli.org.il/he/authorities/987007566185905171,"נהר דון (דרום יורקשייר, אנגליה)","Don, River (South Yorkshire, England)",Q1570197,https://www.wikidata.org/wiki/Q1570197,river,River Don,4300,https://data.geo-kima.org/Places/Details/4300,"נהר דון (דרום יורקשייר, אנגליה)","Don, River (South Yorkshire, England)",1,settlement / point feature,62.9,112.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007294071205171,https://www.nli.org.il/he/authorities/987007294071205171,אמריקן בוטום (אילינוי),American Bottom (Ill.),Q4743235,https://www.wikidata.org/wiki/Q4743235,floodplain,American Bottom,1878,https://data.geo-kima.org/Places/Details/1878,אמריקן בוטום (אילינוי),American Bottom (Ill.),1,settlement / point feature,2800.9,,homonym,two same-named places; which one did NLI mean,20260219-20260225,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007282440205171,https://www.nli.org.il/he/authorities/987007282440205171,אזרבייג'ן (איראן),Azerbaijan (Iran),Q260437,https://www.wikidata.org/wiki/Q260437,region / historical region / historical country / historical region,Atropatene,1785,https://data.geo-kima.org/Places/Details/1785,אזרבייג'ן (איראן),Azerbaijan (Iran),1,settlement / point feature,177.6,,kima-wd-wrong,kima-wd-wrong,20260219-20260225,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007286313405171,https://www.nli.org.il/he/authorities/987007286313405171,ים צ'וקצ'י,Chukchi Sea,Q159252,https://www.wikidata.org/wiki/Q159252,sea,Chukchi Sea,1195,https://data.geo-kima.org/Places/Details/1195,ים צ'וקצ'י,Chukchi Sea,2,region / extended feature,125.8,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007286318805171,https://www.nli.org.il/he/authorities/987007286318805171,נהר הפנינה (סין),Pearl River (China),Q201463,https://www.wikidata.org/wiki/Q201463,river,Pearl River,75382,https://data.geo-kima.org/Places/Details/75382,נהר הפנינה (סין),Pearl River (China),0,no type recorded in Kima,71.0,2400.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007290796505171,https://www.nli.org.il/he/authorities/987007290796505171,ביצות בנגוולו (זמביה),Bangweulu Swamps (Zambia),Q806561,https://www.wikidata.org/wiki/Q806561,protected area / swamp,Bangweulu Wetlands,1707,https://data.geo-kima.org/Places/Details/1707,ביצות בנגוולו (זמביה),Bangweulu Swamps (Zambia),1,settlement / point feature,21.3,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ביצות,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007294756905171,https://www.nli.org.il/he/authorities/987007294756905171,איי אמאמי (יפן),Amami Islands (Japan),Q453510,https://www.wikidata.org/wiki/Q453510,island group,Amami Islands,1934,https://data.geo-kima.org/Places/Details/1934,איי אמאמי (יפן),Amami Islands (Japan),1,settlement / point feature,59.2,36.2,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,איי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007293064405171,https://www.nli.org.il/he/authorities/987007293064405171,רמת אלדן (רוסיה),Aldan Plateau (Russia),Q1479585,https://www.wikidata.org/wiki/Q1479585,mountain range / upland,Highland of Aldan,1917,https://data.geo-kima.org/Places/Details/1917,רמת אלדן (רוסיה),Aldan Plateau (Russia),1,settlement / point feature,203.2,,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,רמת,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007284641505171,https://www.nli.org.il/he/authorities/987007284641505171,שפך נהר באהיה בלנקה (ארגנטינה),Bahía Blanca Estuary (Argentina),Q2575947,https://www.wikidata.org/wiki/Q2575947,estuary / bay,Blanca Bay,1792,https://data.geo-kima.org/Places/Details/1792,שפך נהר באהיה בלנקה (ארגנטינה),Bahía Blanca Estuary (Argentina),1,settlement / point feature,27.9,,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007546416605171,https://www.nli.org.il/he/authorities/987007546416605171,שמורת אינדיאנים יקמה (וושינגטון),Yakama Indian Reservation (Wash.),Q3457242,https://www.wikidata.org/wiki/Q3457242,Indian reservation of the United States,Yakama Indian Reservation,3117,https://data.geo-kima.org/Places/Details/3117,שמורת אינדיאנים יקמה (ושינגטון),Yakama Indian Reservation (Wash.),1,settlement / point feature,61.3,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007534536505171,https://www.nli.org.il/he/authorities/987007534536505171,נהר הוגלי (הודו),Hugli River (India),Q739687,https://www.wikidata.org/wiki/Q739687,river,Hooghly River,4616,https://data.geo-kima.org/Places/Details/4616,נהר הוגלי (הודו),Hugli River (India),1,settlement / point feature,168.7,260.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007543861605171,https://www.nli.org.il/he/authorities/987007543861605171,הרי סימן (אתיופיה),Simen Mountains (Ethiopia),Q1982017,https://www.wikidata.org/wiki/Q1982017,mountain range,,2434,https://data.geo-kima.org/Places/Details/2434,הרי סימן (אתיופיה),Simen Mountains (Ethiopia),0,no type recorded in Kima,22.2,,extended-feature,both points lie on the feature — no real move,20260219-20260225,הרי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007555977405171,https://www.nli.org.il/he/authorities/987007555977405171,נהר סאן חואן (קולורדו-יוטה),San Juan River (Colo.-Utah),Q1542874,https://www.wikidata.org/wiki/Q1542874,river,San Juan River,2117,https://data.geo-kima.org/Places/Details/2117,נהר סאן חואן (קולורדו-יוטה),San Juan River (Colo.-Utah),1,settlement / point feature,354.5,616.4,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007542107205171,https://www.nli.org.il/he/authorities/987007542107205171,חצי האי מינהאסה (אינדונזיה),Minahasa Peninsula (Indonesia),Q2741496,https://www.wikidata.org/wiki/Q2741496,peninsula,Minahasa Peninsula,5077,https://data.geo-kima.org/Places/Details/5077,חצי האי מינהאסה (אינדונזיה),Minahasa Peninsula (Indonesia),1,settlement / point feature,398.8,,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007551297805171,https://www.nli.org.il/he/authorities/987007551297805171,נהר גמביה,Gambia River,Q160819,https://www.wikidata.org/wiki/Q160819,river,Gambia River,4890,https://data.geo-kima.org/Places/Details/4890,נהר גמביה,Gambia River,2,region / extended feature,521.6,1130.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007541740905171,https://www.nli.org.il/he/authorities/987007541740905171,איי אוקלנד (ניו זילנד),Auckland Islands (N.Z.),Q326951,https://www.wikidata.org/wiki/Q326951,island group,Auckland Islands,4726,https://data.geo-kima.org/Places/Details/4726,איי אוקלנד (ניו זילנד),Auckland Islands (N.Z.),1,settlement / point feature,28.4,28.2,extended-feature,both points lie on the feature — no real move,20260219-20260225,איי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007556428105171,https://www.nli.org.il/he/authorities/987007556428105171,נהר אובנגי,Ubangi River,Q171649,https://www.wikidata.org/wiki/Q171649,river,Ubangi River,5997,https://data.geo-kima.org/Places/Details/5997,נהר אובנגי,Ubangi River,2,region / extended feature,735.6,1060.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007536002205171,https://www.nli.org.il/he/authorities/987007536002205171,תעלה הגדולה (סין),Grand Canal (China),Q31347,https://www.wikidata.org/wiki/Q31347,architectural ensemble,Grand Canal,1457,https://data.geo-kima.org/Places/Details/1457,תעלה הגדולה (סין),Grand Canal (China),1,settlement / point feature,1117.6,1011.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,תעלה,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007543848305171,https://www.nli.org.il/he/authorities/987007543848305171,מפרץ סואץ,"Suez, Gulf of",Q168277,https://www.wikidata.org/wiki/Q168277,gulf,Gulf of Suez,2439,https://data.geo-kima.org/Places/Details/2439,מפרץ סואץ,"Suez, Gulf of",2,region / extended feature,78.4,,extended-feature,both points lie on the feature — no real move,20260219-20260225,מפרץ,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007536457705171,https://www.nli.org.il/he/authorities/987007536457705171,תעלת ריין-מיין-דונאו (גרמניה),Rhein-Main-Donau-Kanal (Germany),Q153085,https://www.wikidata.org/wiki/Q153085,canal,Rhine-Main-Danube Canal,2039,https://data.geo-kima.org/Places/Details/2039,תעלת ריין-מיין-דונאו (גרמניה),Rhein-Main-Donau-Kanal (Germany),1,settlement / point feature,80.0,170.7,extended-feature,both points lie on the feature — no real move,20260219-20260225,תעלת,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007536485905171,https://www.nli.org.il/he/authorities/987007536485905171,המפרץ הפרסי,Persian Gulf,Q34675,https://www.wikidata.org/wiki/Q34675,sea / gulf,Persian Gulf,2134,https://data.geo-kima.org/Places/Details/2134,מפרץ הפרסי,Persian Gulf,2,region / extended feature,149.2,989.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,מפרץ,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007543967105171,https://www.nli.org.il/he/authorities/987007543967105171,באיו לאפורש (לואיזיאנה),"Lafourche, Bayou (La.)",Q2892300,https://www.wikidata.org/wiki/Q2892300,river,Bayou Lafourche,90067,https://data.geo-kima.org/Places/Details/90067,באיו לאפורש (לואיזיאנה),"Lafourche, Bayou (La.)",0,no type recorded in Kima,242.0,117.0,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007539303605171,https://www.nli.org.il/he/authorities/987007539303605171,צפון נהר הדווינה (רוסיה),Northern Dvina River (Russia),Q8187,https://www.wikidata.org/wiki/Q8187,river,Northern Dvina,4956,https://data.geo-kima.org/Places/Details/4956,צפון נהר הדווינה (רוסיה),Northern Dvina River (Russia),1,settlement / point feature,516.7,744.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007538991605171,https://www.nli.org.il/he/authorities/987007538991605171,חצי האי יאמאל (רוסיה),I︠A︡mal Peninsula (Russia),Q488266,https://www.wikidata.org/wiki/Q488266,peninsula,Yamal Peninsula,3246,https://data.geo-kima.org/Places/Details/3246,חצי האי יאמאל (רוסיה),I͡Amal Peninsula (Russia),1,settlement / point feature,74.8,,extended-feature,both points lie on the feature — no real move,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007532408105171,https://www.nli.org.il/he/authorities/987007532408105171,"נהר לי (גווילין דיקו, סין)","Li River (Guilin Diqu, China)",Q334225,https://www.wikidata.org/wiki/Q334225,river / Chinese AAAAA-rated tourist attraction,Li River,5600,https://data.geo-kima.org/Places/Details/5600,"נהר לי (גווילין דיצ׳ו, סין)","Li River (Guilin Diqu, China)",1,settlement / point feature,104.5,164.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007534736705171,https://www.nli.org.il/he/authorities/987007534736705171,נהר נסטוס (בולגריה ויוון),Mesta River (Bulgaria and Greece),Q193904,https://www.wikidata.org/wiki/Q193904,river,Nestos,79417,https://data.geo-kima.org/Places/Details/79417,נהר נסטוס (בולגריה ויוון),Mesta River (Bulgaria and Greece),0,no type recorded in Kima,170.5,230.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007553584105171,https://www.nli.org.il/he/authorities/987007553584105171,נהר סלמון (איידהו),Salmon River (Idaho),Q7405538,https://www.wikidata.org/wiki/Q7405538,mountain range,Salmon River Mountains,2099,https://data.geo-kima.org/Places/Details/2099,נהר סלמון (איידהו),Salmon River (Idaho),1,settlement / point feature,229.5,171.3,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007531947205171,https://www.nli.org.il/he/authorities/987007531947205171,ריו נגרו (ברזיל ואורוגוואי),Rio Negro (Brazil and Uruguay),Q44802,https://www.wikidata.org/wiki/Q44802,province of Argentina,Río Negro Province,3787,https://data.geo-kima.org/Places/Details/3787,ריו נגרו (ברזיל ואורוגואי),Rio Negro (Brazil and Uruguay),1,settlement / point feature,1062.5,508.4,homonym,two same-named places; which one did NLI mean,20260219-20260225,,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007556562905171,https://www.nli.org.il/he/authorities/987007556562905171,נהר ליטל זאב (איראן ועיראק),Little Zab River (Iran and Iraq),Q954645,https://www.wikidata.org/wiki/Q954645,river,Little Zab,5579,https://data.geo-kima.org/Places/Details/5579,נהר ליטל זאב (איראן ועיראק),Little Zab River (Iran and Iraq),1,settlement / point feature,223.5,456.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007538494905171,https://www.nli.org.il/he/authorities/987007538494905171,מפרץ ליבק (גרמניה),Lübeck Bay (Germany),Q700309,https://www.wikidata.org/wiki/Q700309,bay / bight,Bay of Lübeck,2520,https://data.geo-kima.org/Places/Details/2520,מפרץ ליבק (גרמניה),Lübeck Bay (Germany),1,settlement / point feature,23.4,,extended-feature,both points lie on the feature — no real move,20260219-20260225,מפרץ,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007545959605171,https://www.nli.org.il/he/authorities/987007545959605171,"מלבר, חוף (הודו)",Malabar Coast (India),Q473181,https://www.wikidata.org/wiki/Q473181,coast / region,Malabar Coast,2615,https://data.geo-kima.org/Places/Details/2615,"מלבר, חוף (הודו)",Malabar Coast (India),1,settlement / point feature,247.8,,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,חוף,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007540481305171,https://www.nli.org.il/he/authorities/987007540481305171,הדסים (ישראל),Hadassim (Israel),Q12408533,https://www.wikidata.org/wiki/Q12408533,boarding school,Hadassim Children and Youth Village,18493,https://data.geo-kima.org/Places/Details/18493,הדסים (ישראל),Hadassim (Israel),1,settlement / point feature,93.7,,extended-feature,both points lie on the feature — no real move,20260219-20260225,ים,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560957705171,https://www.nli.org.il/he/authorities/987007560957705171,טראי (הודו ונפאל),Tarai (India and Nepal),Q1133636,https://www.wikidata.org/wiki/Q1133636,plain,,2287,https://data.geo-kima.org/Places/Details/2287,טראי (הודו ונפאל),Tarai (India and Nepal),1,settlement / point feature,1487.8,,no-wd,no Wikidata entity to arbitrate with,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007560844505171,https://www.nli.org.il/he/authorities/987007560844505171,מיצר טטר (רוסיה),Tatar Strait (Russia),Q110802,https://www.wikidata.org/wiki/Q110802,strait,Strait of Tartary,2291,https://data.geo-kima.org/Places/Details/2291,מיצר טטר (רוסיה),Tatar Strait (Russia),1,settlement / point feature,246.6,,kima-wd-wrong,kima-wd-wrong,20260219-20260225,מיצר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007566031705171,https://www.nli.org.il/he/authorities/987007566031705171,איי פניקס (קיריבטי),Phoenix Islands (Kiribati),Q271674,https://www.wikidata.org/wiki/Q271674,archipelago / island group of Kiribati,Phoenix Islands,4204,https://data.geo-kima.org/Places/Details/4204,איי פניקס (קיריבטי),Phoenix Islands (Kiribati),1,settlement / point feature,52.4,6.0,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,איי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007558255605171,https://www.nli.org.il/he/authorities/987007558255605171,נהר נרמאדה (הודו),Narmada River (India),Q234004,https://www.wikidata.org/wiki/Q234004,river,Narmada,2951,https://data.geo-kima.org/Places/Details/2951,נהר נרמאדה (הודו),Narmada River (India),1,settlement / point feature,242.1,1315.0,extended-feature,both points lie on the feature — no real move,20260219-20260225,נהר,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
987007566381305171,https://www.nli.org.il/he/authorities/987007566381305171,חצי האי מלוויל (נונאווט),Melville Peninsula (Nunavut),Q1352266,https://www.wikidata.org/wiki/Q1352266,peninsula,Melville Peninsula,5188,https://data.geo-kima.org/Places/Details/5188,חצי האי מלוויל (נונווט),Melville Peninsula (Nunavut),1,settlement / point feature,55.7,8.9,nli-coords-wrong,Wikidata backs Kima's point; NLI's stands alone,20260219-20260225,אי,"Hebrew heading already names the feature type — NLI does do this, just not consistently"
